122;210;88;238;land;false;plains;1
123;176;253;127;land;false;hills;1
124;233;243;116;land;false;desert;1
125;216;178;219;land;false;plains;1
126;164;224;234;land;false;hills;1
127;42;234;251;land;false;hills;1
128;145;124;249;land;true;plains;1
129;169;212;222;land;false;mountain;1
130;170;226;196;land;true;plains;1
131;227;102;219;land;false;plains;1
132;222;198;204;land;false;plains;1
133;217;191;113;land;false;plains;1
134;173;165;194;land;false;hills;1
135;183;177;239;land;false;hills;1
136;235;235;103;land;false;plains;1
137;127;241;167;land;false;plains;1
138;159;169;216;land;false;plains;1
139;231;174;239;land;false;hills;1
140;229;203;153;land;false;mountain;1
141;241;229;125;land;false;plains;1
142;114;162;236;land;false;plains;1
143;219;235;212;land;false;mountain;1
144;249;86;223;land;false;hills;1
145;234;214;66;land;false;hills;1
146;195;92;227;land;false;hills;1
147;231;188;149;land;false;plains;1
148;247;241;161;land;false;plains;1
149;158;156;215;land;false;plains;1
150;166;187;235;land;false;plains;1
151;210;155;238;land;false;plains;1
152;232;137;239;land;false;plains;1
153;243;166;105;land;false;hills;1
154;197;137;177;land;true;plains;1
155;215;108;240;land;false;hills;1
156;214;243;145;land;false;mountain;1
157;251;134;161;land;true;plains;1
158;223;238;66;land;true;plains;1
159;239;137;210;land;false;plains;1
160;227;61;228;land;false;plains;1
161;223;209;239;land;false;mountain;1
162;228;198;173;land;true;plains;1
163;233;233;40;land;false;hills;1
164;243;84;240;land;false;marsh;1
165;204;241;212;land;false;mountain;1
166;208;174;196;land;false;plains;1
167;110;196;222;land;false;plains;1
168;217;202;93;land;true;plains;1
169;219;138;191;land;false;hills;1
170;224;82;236;land;false;hills;1
171;220;163;134;land;false;mountain;1
172;195;122;222;land;false;mountain;1
173;224;204;234;land;false;plains;1
174;248;167;210;land;false;plains;1
175;249;229;161;land;false;mountain;1
176;191;77;238;land;false;plains;1
177;195;248;195;land;false;hills;1
178;153;170;245;land;false;hills;1
179;124;246;188;land;false;marsh;1
180;166;229;145;land;false;mountain;1
181;93;228;222;land;false;hills;1
182;53;232;245;land;true;plains;1
183;187;227;234;land;false;hills;1
184;108;212;194;land;false;hills;1
185;161;210;223;land;true;plains;1
186;217;118;196;land;false;hills;1
187;201;216;245;land;false;hills;1
188;74;246;188;land;true;plains;1
189;253;58;205;land;false;plains;1
190;196;108;224;land;false;hills;1
191;218;203;123;land;false;hills;1
192;235;212;223;land;false;hills;1
193;241;215;97;land;true;plains;1
194;188;237;184;land;false;plains;1
195;142;209;154;land;false;plains;1
196;220;234;90;land;false;plains;1
197;134;228;146;land;false;plains;1
198;137;135;254;land;false;hills;1
199;103;228;213;land;true;plains;1
200;185;253;210;land;false;plains;1
201;162;219;211;land;true;plains;1
202;203;135;167;land;true;plains;1
203;198;169;252;land;false;hills;1
204;247;213;174;land;false;hills;1
205;210;246;183;land;false;hills;1
206;125;241;173;land;false;plains;1
207;153;196;224;land;false;plains;1
208;186;128;248;land;true;plains;1
209;201;109;244;land;false;desert;1
210;250;79;193;land;false;plains;1
211;185;251;232;land;false;plains;1
212;155;242;237;land;true;plains;1
213;132;223;188;land;false;plains;1
214;238;191;97;land;true;plains;1
215;153;167;202;land;false;hills;1
216;244;230;227;land;false;hills;1
217;241;175;234;land;false;mountain;1
218;138;180;243;land;true;plains;1
219;130;155;227;land;false;hills;1
220;224;175;176;land;false;plains;1
221;253;214;193;land;false;hills;1
222;54;211;254;land;false;plains;1
223;251;231;142;land;false;plains;1
224;252;252;165;land;false;plains;1
225;199;222;174;land;false;plains;1
226;157;217;235;land;false;plains;1
227;139;217;178;land;true;plains;1
228;253;119;145;land;false;plains;1
229;230;145;165;land;false;plains;1
230;238;225;220;land;false;hills;1
231;252;73;224;land;true;plains;1
232;168;232;124;land;false;plains;1
233;201;248;109;land;false;hills;1
234;81;250;232;land;false;hills;1
235;204;216;111;land;true;hills;1
236;184;244;142;land;false;hills;1
237;173;179;194;land;false;plains;1
238;175;252;212;land;false;desert;1
239;180;148;240;land;false;plains;1
240;134;229;173;land;false;hills;1
241;216;214;175;land;false;hills;1
242;151;218;253;land;false;plains;1
243;170;245;174;land;false;plains;1
244;138;184;232;land;false;plains;1
245;103;220;218;land;false;plains;1
246;159;176;201;land;true;plains;1
247;97;182;243;land;false;plains;1
248;147;225;173;land;false;desert;1
249;253;112;203;land;true;desert;1
250;182;149;176;land;true;plains;1
251;202;228;154;land;false;hills;1
252;229;98;232;land;false;hills;1
253;156;229;247;land;false;plains;1
254;163;233;184;land;false;plains;1
255;197;221;149;land;true;plains;1
256;153;168;251;land;true;hills;1
257;112;225;225;land;false;plains;1
258;228;139;240;land;true;plains;1
259;193;247;179;land;false;plains;1
260;132;228;180;land;false;plains;1
261;75;254;205;land;false;mountain;1
262;233;87;209;land;true;plains;1
263;152;212;154;land;false;plains;1
264;152;193;172;land;false;hills;1
265;117;186;206;land;false;hills;1
266;194;124;186;land;false;hills;1
267;188;193;207;land;false;plains;1
268;223;182;165;land;false;hills;1
269;184;153;171;land;false;hills;1
270;159;201;158;land;false;desert;1
271;164;247;122;land;false;plains;1
272;227;219;122;land;false;hills;1
273;133;227;252;land;false;desert;1
274;112;223;209;land;true;plains;1
275;228;199;76;land;false;hills;1
276;144;201;180;land;true;plains;1
277;117;234;253;land;true;plains;1
278;219;76;208;land;false;mountain;1
279;197;208;196;land;false;plains;1
280;152;213;162;land;true;plains;1
281;104;178;222;land;true;hills;1
282;146;143;226;land;true;hills;1
283;231;240;151;land;false;hills;1
284;217;229;171;land;false;mountain;1
285;252;252;56;land;false;plains;1
286;141;213;223;land;false;mountain;1
287;220;202;90;land;false;hills;1
288;183;232;183;land;true;plains;1
289;216;207;199;land;false;plains;1
290;215;240;128;land;true;plains;1
291;76;200;246;land;false;desert;1
292;243;186;188;land;false;mountain;1
293;118;229;177;land;false;mountain;1
294;244;177;229;land;true;plains;1
295;205;250;239;land;false;desert;1
296;133;248;202;land;false;hills;1
297;167;180;176;land;false;plains;1
298;218;178;188;land;false;plains;1
299;243;232;216;land;true;plains;1
300;109;241;194;land;false;hills;1
301;106;181;235;land;true;plains;1
302;228;168;228;land;false;mountain;1
303;208;184;207;land;false;hills;1
304;209;41;254;land;false;hills;1
305;150;223;131;land;false;plains;1
306;168;147;228;land;false;mountain;1
307;251;169;210;land;false;hills;1
308;193;235;194;land;true;plains;1
309;191;177;188;land;true;plains;1
310;195;222;213;land;false;plains;1
311;231;173;178;land;false;plains;1
312;156;204;170;land;false;plains;1
313;221;129;239;land;false;plains;1
314;246;185;90;land;true;plains;1
315;216;184;161;land;false;plains;1
316;244;189;179;land;false;plains;1
317;203;194;221;land;false;plains;1
318;199;192;195;land;false;plains;1
319;127;173;212;land;false;plains;1
320;232;224;147;land;false;mountain;1
321;228;244;118;land;false;hills;1
322;181;154;196;land;false;hills;1
323;116;205;211;land;false;desert;1
324;234;51;237;land;false;desert;1
325;162;149;251;land;false;plains;1
326;173;173;240;land;false;mountain;1
327;244;236;45;land;false;hills;1
328;244;99;223;land;false;plains;1
329;205;139;191;land;true;desert;1
330;155;233;134;land;false;plains;1
331;206;100;204;land;false;plains;1
332;184;249;75;land;false;hills;1
333;232;213;236;land;true;plains;1
334;217;124;228;land;false;hills;1
335;198;210;128;land;false;marsh;1
336;140;249;150;land;true;plains;1
337;146;200;217;land;true;plains;1
338;99;250;243;land;false;plains;1
339;221;206;120;land;false;plains;1
340;212;227;112;land;false;plains;1
341;215;89;249;land;false;plains;1
342;110;217;238;land;true;plains;1
343;159;243;218;land;false;plains;1
344;221;108;240;land;false;hills;1
345;158;185;211;land;false;plains;1
346;238;248;111;land;false;hills;1
347;110;217;174;land;true;plains;1
348;171;168;201;land;true;plains;1
349;105;233;242;land;true;plains;1
350;250;226;58;land;false;plains;1
351;95;187;240;land;false;hills;1
352;147;168;226;land;false;hills;1
353;246;121;171;land;false;desert;1
354;200;109;223;land;false;plains;1
355;169;160;248;land;false;plains;1
356;182;146;198;land;true;plains;1
357;205;166;164;land;false;mountain;1
358;230;104;230;land;false;plains;1
359;248;206;177;land;false;plains;1
360;254;219;247;land;true;plains;1
361;244;207;91;land;false;hills;1
362;226;215;217;land;false;hills;1
363;43;238;242;land;false;plains;1
364;224;104;187;land;true;plains;1
365;159;211;156;land;false;plains;1
366;200;132;242;land;false;hills;1
367;92;196;251;land;false;plains;1
368;32;250;250;land;false;plains;1
369;104;205;254;land;false;hills;1
370;207;217;77;land;false;plains;1
371;133;223;181;land;true;plains;1
372;235;88;196;land;false;mountain;1
373;211;253;172;land;false;plains;1
374;250;216;229;land;false;plains;1
375;208;150;216;land;false;hills;1
376;124;233;199;land;true;plains;1
377;192;214;187;land;true;plains;1
378;232;238;193;land;true;plains;1
379;181;122;212;land;true;mountain;1
380;195;95;213;land;false;hills;1
381;129;192;220;land;false;plains;1
382;208;169;154;land;false;plains;1
383;111;233;247;land;false;mountain;1
384;151;234;129;land;false;plains;1
385;85;215;229;land;false;hills;1
386;188;135;227;land;false;hills;1
387;246;103;163;land;false;hills;1
388;175;210;169;land;false;plains;1
389;141;253;253;land;false;hills;1
390;252;107;252;land;false;hills;1
391;177;198;150;land;true;plains;1
392;49;243;217;land;true;plains;1
393;224;246;53;land;true;plains;1
394;242;215;187;land;false;plains;1
395;136;234;170;land;false;hills;1
396;129;211;237;land;false;hills;1
397;230;135;216;land;false;hills;1
398;223;208;247;land;false;mountain;1
399;242;230;95;land;false;plains;1
400;177;184;186;land;false;plains;1
401;152;161;189;land;false;hills;1
402;196;64;252;land;true;plains;1
403;246;206;239;land;false;hills;1
404;218;89;244;land;false;mountain;1
405;215;152;145;land;false;plains;1
406;141;204;205;land;false;plains;1
407;253;222;225;land;false;hills;1
408;234;43;244;land;false;hills;1
409;252;241;72;land;false;plains;1
410;160;250;189;land;false;plains;1
411;186;220;170;land;false;desert;1
412;155;225;122;land;false;plains;1
413;220;248;214;land;false;plains;1
414;170;237;109;land;false;hills;1
415;64;254;249;land;false;plains;1
416;254;228;26;land;false;mountain;1
417;216;159;129;land;false;plains;1
418;112;249;221;land;false;hills;1
419;243;158;188;land;false;plains;1
420;165;236;122;land;false;hills;1
421;139;243;163;land;false;desert;1
422;110;240;230;land;false;plains;1
423;240;249;162;land;false;mountain;1
424;133;244;220;land;false;plains;1
425;212;89;254;land;true;plains;1
426;157;249;194;land;false;hills;1
427;249;245;7;land;false;plains;1
428;163;192;232;land;false;mountain;1
429;211;182;131;land;false;hills;1
430;191;240;201;land;false;plains;1
431;128;247;187;land;false;plains;1
432;183;103;250;land;false;mountain;1
433;192;250;126;land;false;plains;1
434;232;98;225;land;true;hills;1
435;194;193;122;land;false;plains;1
436;204;185;147;land;false;desert;1
437;218;177;191;land;false;plains;1
438;204;193;158;land;false;hills;1
439;157;247;244;land;false;desert;1
440;93;234;184;land;false;plains;1
441;194;202;218;land;true;plains;1
442;186;248;254;land;false;plains;1
443;240;88;228;land;false;hills;1
444;250;79;237;land;false;plains;1
445;212;177;209;land;false;hills;1
446;120;187;215;land;true;plains;1
447;207;246;65;land;false;plains;1
448;200;60;251;land;true;plains;1
449;140;156;254;land;false;hills;1
450;189;199;115;land;true;plains;1
451;161;202;181;land;true;plains;1
452;233;228;117;land;false;plains;1
453;198;253;175;land;false;plains;1
454;69;220;254;land;false;plains;1
455;218;214;90;land;false;plains;1
456;146;166;189;land;true;plains;1
457;66;239;243;land;false;plains;1
458;149;206;195;land;false;plains;1
459;174;123;237;land;false;plains;1
460;253;249;222;land;true;plains;1
461;160;162;187;land;false;hills;1
462;115;224;222;land;false;plains;1
463;199;242;206;land;true;plains;1
464;171;168;228;land;false;plains;1
465;249;246;38;land;false;marsh;1
466;202;123;203;land;false;hills;1
467;101;196;213;land;false;hills;1
468;169;177;223;land;true;plains;1
469;231;78;227;land;false;plains;1
470;234;221;67;land;false;plains;1
471;122;254;156;land;false;plains;1
472;136;157;218;land;false;plains;1
473;226;228;69;land;false;plains;1
474;84;213;219;land;false;hills;1
475;239;233;197;land;false;plains;1
476;213;97;217;land;false;plains;1
477;188;251;220;land;true;desert;1
478;135;250;182;land;false;plains;1
479;208;116;198;land;true;plains;1
480;226;238;194;land;false;mountain;1
481;198;164;188;land;false;plains;1
482;121;238;231;land;false;mountain;1
483;219;251;214;land;false;plains;1
484;219;227;150;land;false;hills;1
485;197;253;224;land;false;plains;1
486;207;199;117;land;false;plains;1
487;87;182;245;land;false;hills;1
488;151;202;196;land;false;plains;1
489;231;169;144;land;false;hills;1
490;242;176;231;land;false;mountain;1
491;41;221;246;land;true;plains;1
492;205;102;211;land;true;plains;1
493;223;93;224;land;false;plains;1
494;219;63;241;land;false;hills;1
495;182;183;252;land;false;plains;1
496;248;227;143;land;true;plains;1
497;242;222;207;land;true;desert;1
498;192;196;119;land;false;hills;1
499;248;194;204;land;false;plains;1
500;237;248;247;land;false;plains;1
501;183;170;252;land;false;plains;1
502;122;178;242;land;true;plains;1
503;70;211;234;land;false;plains;1
504;161;216;142;land;false;mountain;1
505;143;115;246;land;true;plains;1
506;109;200;251;land;true;plains;1
507;116;246;191;land;false;marsh;1
508;245;166;217;land;false;hills;1
509;221;159;190;land;true;plains;1
510;215;190;229;land;false;hills;1
511;245;160;234;land;false;hills;1
512;171;231;235;land;false;hills;1
513;187;220;236;land;false;plains;1
514;212;119;250;land;false;desert;1
515;149;158;225;land;true;plains;1
516;66;191;248;land;false;plains;1
517;27;237;241;land;false;hills;1
518;146;249;254;land;false;hills;1
519;241;53;243;land;false;plains;1
520;127;250;246;land;false;hills;1
521;163;195;169;land;false;plains;1
522;208;132;237;land;false;plains;1
523;218;228;208;land;false;desert;1
524;58;252;236;land;false;hills;1
525;231;157;200;land;false;hills;1
526;62;254;201;land;false;plains;1
527;243;150;249;land;true;plains;1
528;124;201;238;land;false;hills;1
529;236;203;104;land;false;mountain;1
530;143;228;151;land;false;plains;1
531;204;253;95;land;true;plains;1
532;112;162;253;land;false;plains;1
533;209;185;123;land;false;plains;1
534;253;91;159;land;true;plains;1
535;131;164;214;land;false;plains;1
536;40;237;227;land;true;plains;1
537;194;202;233;land;true;plains;1
538;225;167;157;land;false;hills;1
539;178;241;98;land;true;plains;1
540;26;248;236;land;true;plains;1
541;171;217;130;land;false;hills;1
542;222;216;201;land;false;plains;1
543;253;237;61;land;false;hills;1
544;179;241;81;land;false;plains;1
545;254;51;203;land;false;hills;1
546;164;170;246;land;false;marsh;1
547;228;167;209;land;false;plains;1
548;159;183;245;land;false;marsh;1
549;162;245;196;land;false;mountain;1
550;133;246;127;land;true;hills;1
551;250;154;123;land;false;hills;1
552;207;141;252;land;false;hills;1
553;199;190;222;land;true;plains;1
554;219;91;252;land;true;plains;1
555;230;237;250;land;false;mountain;1
556;153;234;118;land;false;hills;1
557;51;224;247;land;true;plains;1
558;204;204;96;land;false;plains;1
559;149;221;176;land;false;plains;1
560;234;112;203;land;false;marsh;1
561;218;246;194;land;false;hills;1
562;141;239;143;land;true;plains;1
563;254;200;208;land;false;mountain;1
564;219;151;241;land;false;plains;1
565;176;137;251;land;false;desert;1
566;235;254;189;land;false;hills;1
567;236;153;157;land;true;plains;1
568;102;227;190;land;false;plains;1
569;169;226;114;land;false;plains;1
570;228;136;209;land;false;hills;1
571;71;221;224;land;false;mountain;1
572;237;213;123;land;false;plains;1
573;170;250;169;land;false;hills;1
574;178;150;201;land;false;hills;1
575;252;112;216;land;false;plains;1
576;140;188;175;land;false;hills;1
577;252;75;206;land;false;plains;1
578;151;237;233;land;false;desert;1
579;247;90;253;land;true;plains;1
580;165;212;235;land;false;hills;1
581;193;225;83;land;true;plains;1
582;157;166;226;land;true;plains;1
583;102;243;172;land;false;plains;1
584;88;204;220;land;false;plains;1
585;148;249;122;land;false;plains;1
586;227;181;109;land;true;plains;1
587;171;241;164;land;false;plains;1
588;98;169;242;land;true;plains;1
589;236;237;203;land;false;hills;1
590;239;226;107;land;false;hills;1
591;232;246;38;land;false;plains;1
592;200;231;220;land;false;hills;1
593;152;121;252;land;true;plains;1
594;59;242;207;land;false;hills;1
595;157;179;184;land;false;hills;1
596;167;219;124;land;false;plains;1
597;197;160;150;land;true;plains;1
598;146;204;212;land;false;plains;1
599;231;97;201;land;false;plains;1
600;189;248;187;land;false;plains;1
601;232;209;195;land;true;plains;1
602;116;200;204;land;true;plains;1
603;229;246;35;land;false;plains;1
604;250;250;182;land;true;plains;1
605;197;234;80;land;false;desert;1
606;211;233;246;land;false;hills;1
607;246;130;140;land;false;plains;1
608;228;210;91;land;false;mountain;1
609;79;232;191;land;false;plains;1
610;196;248;250;land;false;plains;1
611;190;235;232;land;false;plains;1
612;136;194;229;land;false;plains;1
613;236;201;220;land;true;plains;1
614;235;206;229;land;false;plains;1
615;235;188;203;land;false;hills;1
616;155;238;227;land;false;plains;1
617;244;246;82;land;false;plains;1
618;238;208;253;land;false;plains;1
619;80;239;190;land;false;hills;1
620;228;168;123;land;true;plains;1
621;153;205;231;land;false;mountain;1
622;252;206;140;land;false;plains;1
623;167;156;194;land;true;plains;1
624;248;172;142;land;false;plains;1
625;249;224;225;land;false;plains;1
626;253;196;80;land;false;plains;1
627;143;245;240;land;false;plains;1
628;245;18;241;land;false;desert;1
629;202;202;103;land;false;plains;1
630;127;242;248;land;false;plains;1
631;206;164;160;land;false;mountain;1
632;227;55;231;land;false;plains;1
633;230;160;122;land;true;plains;1
634;33;244;231;land;true;hills;1
635;229;185;226;land;false;mountain;1
636;108;216;225;land;false;plains;1
637;182;219;118;land;false;hills;1
638;197;204;196;land;false;hills;1
639;142;150;236;land;false;hills;1
640;227;254;253;land;false;hills;1
641;213;97;233;land;true;plains;1
642;152;138;232;land;false;hills;1
643;223;237;61;land;false;plains;1
644;182;181;179;land;false;plains;1
645;107;248;172;land;false;plains;1
646;148;153;205;land;false;plains;1
647;247;78;225;land;false;hills;1
648;190;212;158;land;false;hills;1
649;193;237;143;land;false;hills;1
650;218;207;87;land;false;plains;1
651;229;250;192;land;false;plains;1
652;228;186;143;land;false;hills;1
653;173;192;223;land;false;plains;1
654;228;190;91;land;false;hills;1
655;235;100;248;land;false;hills;1
656;227;216;102;land;true;plains;1
657;37;252;248;land;false;plains;1
658;223;186;135;land;true;plains;1
659;223;196;211;land;false;plains;1
660;141;198;190;land;true;plains;1
661;89;253;254;land;false;mountain;1
662;200;250;215;land;false;mountain;1
663;213;241;147;land;false;plains;1
664;208;196;188;land;false;hills;1
665;203;120;252;land;false;plains;1
666;198;233;77;land;false;hills;1
667;214;251;84;land;false;plains;1
668;195;98;217;land;false;plains;1
669;199;172;216;land;true;plains;1
670;251;252;125;land;false;hills;1
671;234;216;57;land;false;plains;1
672;74;251;201;land;false;plains;1
673;199;150;229;land;false;desert;1
674;250;252;239;land;false;plains;1
675;162;197;175;land;false;plains;1
676;239;160;183;land;true;plains;1
677;225;253;84;land;false;plains;1
678;223;143;164;land;true;plains;1
679;172;223;147;land;false;mountain;1
680;244;208;254;land;false;hills;1
681;221;175;183;land;false;hills;1
682;203;192;194;land;false;plains;1
683;191;204;170;land;false;hills;1
684;209;208;234;land;false;hills;1
685;107;159;243;land;false;mountain;1
686;221;203;140;land;false;plains;1
687;215;172;168;land;false;plains;1
688;226;237;105;land;false;hills;1
689;224;162;199;land;true;plains;1
690;234;107;163;land;false;plains;1
691;125;186;233;land;false;mountain;1
692;234;143;218;land;false;plains;1
693;3;254;254;land;false;hills;1
694;229;230;74;land;false;plains;1
695;166;247;111;land;false;hills;1
696;151;212;205;land;true;plains;1
697;165;111;248;land;true;plains;1
698;170;168;221;land;false;plains;1
699;218;140;235;land;true;plains;1
700;248;221;84;land;false;plains;1
701;249;135;233;land;false;plains;1
702;127;200;218;land;false;plains;1
703;215;169;184;land;true;plains;1
704;188;174;172;land;true;plains;1
705;249;243;219;land;false;hills;1
706;141;197;218;land;false;hills;1
707;219;194;202;land;false;plains;1
708;244;181;244;land;false;plains;1
709;119;241;209;land;false;plains;1
710;247;117;245;land;true;plains;1
711;114;222;170;land;true;plains;1
712;251;114;197;land;true;plains;1
713;241;150;111;land;false;plains;1
714;238;209;81;land;false;plains;1
715;161;243;156;land;false;plains;1
716;221;202;230;land;false;marsh;1
717;180;247;113;land;false;mountain;1
718;187;200;203;land;false;plains;1
719;185;242;95;land;true;plains;1
720;167;197;183;land;false;plains;1
721;97;194;234;land;false;desert;1
722;246;202;151;land;false;desert;1
723;136;201;228;land;false;plains;1
724;217;237;55;land;false;plains;1
725;211;156;204;land;false;plains;1
726;252;252;254;land;false;plains;1
727;212;201;156;land;false;hills;1
728;162;202;238;land;false;plains;1
729;86;247;196;land;true;plains;1
730;152;218;139;land;false;plains;1
731;232;199;209;land;false;plains;1
732;217;178;192;land;false;hills;1
733;178;171;154;land;false;plains;1
734;150;230;220;land;false;hills;1
735;221;90;218;land;false;plains;1
736;246;242;94;land;false;plains;1
737;162;251;100;land;false;mountain;1
738;219;250;244;land;false;plains;1
739;152;227;133;land;false;plains;1
740;187;115;207;land;true;plains;1
741;177;87;237;land;false;plains;1
742;231;203;77;land;true;plains;1
743;218;127;166;land;false;plains;1
744;203;247;109;land;false;marsh;1
745;246;15;241;land;false;mountain;1
746;251;116;202;land;false;plains;1
747;214;201;220;land;true;plains;1
748;149;205;173;land;false;plains;1
749;210;183;181;land;false;marsh;1
750;251;197;88;land;false;hills;1
751;239;156;218;land;true;plains;1
752;222;235;149;land;false;hills;1
753;217;206;121;land;true;plains;1
754;234;150;118;land;false;plains;1
755;139;213;156;land;false;plains;1
756;157;200;200;land;false;mountain;1
757;102;231;254;land;false;hills;1
758;209;220;187;land;false;plains;1
759;58;215;250;land;false;plains;1
760;254;211;243;land;true;plains;1
761;228;203;189;land;false;plains;1
762;94;235;203;land;false;plains;1
763;236;232;230;land;false;plains;1
764;230;175;162;land;false;plains;1
765;194;176;187;land;false;mountain;1
766;227;240;247;land;false;plains;1
767;225;125;152;land;false;hills;1
768;165;253;190;land;false;plains;1
769;122;235;174;land;false;plains;1
770;233;80;251;land;false;marsh;1
771;232;138;133;land;false;plains;1
772;193;143;231;land;false;hills;1
773;226;193;250;land;false;plains;1
774;251;212;186;land;false;hills;1
775;155;221;234;land;false;plains;1
776;37;218;246;land;false;desert;1
777;168;224;117;land;false;mountain;1
778;137;140;249;land;false;plains;1
779;230;210;117;land;false;hills;1
780;242;170;137;land;false;hills;1
781;202;228;167;land;false;plains;1
782;222;184;176;land;false;hills;1
783;109;247;246;land;false;hills;1
784;170;252;155;land;true;plains;1
785;154;224;141;land;true;plains;1
786;160;251;111;land;false;plains;1
787;165;193;249;land;true;plains;1
788;247;197;225;land;false;desert;1
789;204;228;215;land;false;plains;1
790;80;204;225;land;false;plains;1
791;245;191;217;land;false;plains;1
792;243;218;205;land;false;desert;1
793;210;122;231;land;false;plains;1
794;186;247;99;land;true;plains;1
795;205;206;186;land;true;plains;1
796;163;173;213;land;false;hills;1
797;236;235;79;land;false;plains;1
798;225;159;223;land;false;hills;1
799;156;158;227;land;false;hills;1
800;158;216;245;land;false;mountain;1
801;114;249;193;land;false;hills;1
802;193;176;250;land;true;plains;1
803;164;234;173;land;false;hills;1
804;236;245;26;land;false;plains;1
805;229;229;77;land;false;plains;1
806;252;199;177;land;true;plains;1
807;38;233;245;land;false;plains;1
808;208;232;74;land;false;hills;1
809;123;131;250;land;true;plains;1
810;196;157;237;land;true;plains;1
811;139;251;217;land;true;plains;1
812;90;240;216;land;false;plains;1
813;249;252;191;land;false;plains;1
814;140;201;239;land;false;plains;1
815;237;244;37;land;false;plains;1
816;253;142;200;land;false;hills;1
817;244;206;52;land;false;mountain;1
